Date,High,Low,Open,Close,Volume,std,trend,ema_trend
2018-12-14,146.00999450683594,142.50999450683594,143.33999633789062,144.05999755859375,21785800,2.6270762164787205,0.5,0.5
2018-12-17,144.9199981689453,138.4199981689453,143.0800018310547,140.19000244140625,24334000,2.644727239738007,0.0,0.45
2018-12-18,145.92999267578125,139.8300018310547,141.0800018310547,143.66000366210938,24709100,2.7371035633014835,1.0,0.5
2018-12-19,144.91000366210938,132.5,141.2100067138672,133.24000549316406,57404900,3.681124836165555,0.0,0.5
2018-12-20,135.57000732421875,130.0,130.6999969482422,133.39999389648438,40297900,4.422185041278885,0.5,0.5
2018-12-21,134.89999389648438,123.41999816894531,133.38999938964844,124.94999694824219,56901500,6.614715284652533,0.0,0.5
2018-12-24,129.74000549316406,123.0199966430664,123.0999984741211,124.05999755859375,22066000,8.080727113463643,0.5,0.45
2018-12-26,134.24000549316406,125.88999938964844,126.0,134.17999267578125,39723400,7.970259748775474,1.0,0.5
2018-12-27,134.99000549316406,129.6699981689453,132.44000244140625,134.52000427246094,31202500,7.49945689438259,0.5,0.45
2018-12-28,135.9199981689453,132.1999969482422,135.33999633789062,133.1999969482422,22627600,6.769546272526301,0.5,0.45
2018-12-31,134.63999938964844,129.9499969482422,134.4499969482422,131.08999633789062,24625300,5.9352666050615355,0.5,0.45
2019-01-02,137.50999450683594,128.55999755859375,128.99000549316406,135.67999267578125,28146200,5.504994600252753,1.0,0.55
2019-01-03,137.1699981689453,131.1199951171875,134.69000244140625,131.74000549316406,22717900,3.9675382314599776,0.0,0.45
2019-01-04,138.0,133.75,134.00999450683594,137.9499969482422,29002100,4.435089559578587,1.0,0.55
2019-01-07,138.8699951171875,135.91000366210938,137.55999755859375,138.0500030517578,20089300,4.816573160719989,0.5,0.55
2019-01-08,143.13999938964844,139.5399932861328,139.88999938964844,142.52999877929688,26263800,4.944249364894683,1.0,0.65
2019-01-09,144.6999969482422,141.27000427246094,142.9499969482422,144.22999572753906,22205900,4.385262694902219,0.5,0.65
2019-01-10,144.55999755859375,140.83999633789062,143.0800018310547,144.1999969482422,16125000,4.950977304173683,0.5,0.6
2019-01-11,145.36000061035156,142.57000732421875,143.14999389648438,143.8000030517578,12908000,5.229901166760872,0.5,0.6
2019-01-14,146.57000732421875,141.27000427246094,142.0,145.38999938964844,20520300,5.342257270267719,0.5,0.6
2019-01-15,150.67999267578125,145.99000549316406,146.00999450683594,148.9499969482422,24069000,5.2148106888544365,1.0,0.65
2019-01-16,149.64999389648438,147.0,149.0,147.5399932861328,18025700,5.155082855702643,0.5,0.6
2019-01-17,149.0,146.5,146.9499969482422,148.3000030517578,15787900,3.8248687559781764,0.5,0.65
2019-01-18,152.42999267578125,148.5500030517578,149.75,150.0399932861328,31029600,3.5692495555827324,0.5,0.6
2019-01-22,151.52999877929688,146.3699951171875,149.1999969482422,147.57000732421875,22378700,2.541351832507348,0.0,0.55
2019-01-23,148.8000030517578,143.05999755859375,148.27999877929688,144.3000030517578,20098400,2.3036037953012904,0.0,0.45
2019-01-24,146.44000244140625,142.52000427246094,144.63999938964844,145.8300018310547,20955500,2.1862421736587945,1.0,0.5
2019-01-25,149.8300018310547,146.5399932861328,147.47999572753906,149.00999450683594,22237200,2.129901054627607,1.0,0.55
2019-01-28,148.9600067138672,146.2100067138672,148.0500030517578,147.47000122070312,15508500,1.792779404802288,0.0,0.5
2019-01-29,148.10000610351562,143.42999267578125,148.08999633789062,144.19000244140625,17632100,1.9760370791773532,0.0,0.45
2019-01-30,150.9499969482422,145.6999969482422,146.22000122070312,150.4199981689453,44613200,2.157146056433253,1.0,0.45
2019-01-31,171.67999267578125,165.0,165.60000610351562,166.69000244140625,77233600,6.452611260996025,1.0,0.5
2019-02-01,169.10000610351562,165.66000366210938,165.83999633789062,165.7100067138672,30806500,8.231700015910562,0.5,0.5
2019-02-04,169.3000030517578,163.6199951171875,165.6999969482422,169.25,20036000,10.002003764918667,0.5,0.5
2019-02-05,171.97999572753906,168.69000244140625,169.14999389648438,171.16000366210938,22557000,11.269116254714321,0.5,0.55
2019-02-06,172.47000122070312,169.27000427246094,171.1999969482422,170.49000549316406,13281200,11.444000503218064,0.5,0.6
2019-02-07,169.24000549316406,165.25,168.1999969482422,166.3800048828125,17517600,10.840599735638865,0.5,0.55
2019-02-08,167.3699951171875,164.2100067138672,164.47000122070312,167.3300018310547,12561400,10.296884697335987,0.5,0.5
2019-02-11,168.3000030517578,165.0800018310547,167.89999389648438,165.7899932861328,12811200,8.989176356067976,0.5,0.55
2019-02-12,168.33999633789062,164.5,166.86000061035156,165.0399932861328,16292300,5.80441605200608,0.5,0.6
2019-02-13,166.22000122070312,163.72999572753906,165.3800048828125,164.07000732421875,14205100,2.3647299011357696,0.5,0.55
2019-02-14,164.8699951171875,162.25,163.19000244140625,163.9499969482422,12755200,2.578325837828644,0.5,0.5
2019-02-15,164.6999969482422,160.86000061035156,164.50999450683594,162.5,15504400,2.9221857810679164,0.0,0.45
2019-02-19,164.14999389648438,160.3300018310547,160.5,162.2899932861328,14345400,3.046060214469271,0.5,0.45
2019-02-20,163.72000122070312,161.25,162.25,162.55999755859375,11770700,2.573331449841665,0.5,0.45
2019-02-21,162.24000549316406,159.58999633789062,161.92999267578125,160.0399932861328,15607800,2.2104683201837294,0.0,0.4
2019-02-22,162.41000366210938,160.30999755859375,160.5800018310547,161.88999938964844,15858500,2.126611275496195,1.0,0.45
2019-02-25,166.07000732421875,162.89999389648438,163.07000732421875,164.6199951171875,18737100,1.7257091543079843,1.0,0.5
2019-02-26,166.24000549316406,163.8000030517578,164.33999633789062,164.1300048828125,13784100,1.5250837720532098,0.5,0.5
2019-02-27,163.92999267578125,160.41000366210938,162.89999389648438,162.80999755859375,12697500,1.3661094580233766,0.0,0.45
2019-02-28,163.5,160.86000061035156,162.3699951171875,161.4499969482422,11114200,1.3650426843032362,0.0,0.4
2019-03-01,163.1300048828125,161.69000244140625,162.60000610351562,162.27999877929688,11097800,1.2845771010229343,1.0,0.45
2019-03-04,167.5,163.8300018310547,163.89999389648438,167.3699951171875,18894700,2.0170179948496947,1.0,0.55
2019-03-05,171.8800048828125,166.5500030517578,167.3699951171875,171.25999450683594,28187900,3.2879789867973406,1.0,0.6
2019-03-06,173.57000732421875,171.27000427246094,172.89999389648438,172.50999450683594,21531700,4.228311462019576,0.5,0.6
2019-03-07,171.74000549316406,167.61000061035156,171.5,169.1300048828125,18306500,4.056292521796016,0.0,0.6
2019-03-08,169.6199951171875,165.97000122070312,166.1999969482422,169.60000610351562,13184800,3.97404400014557,0.5,0.55
2019-03-11,174.3000030517578,171.5800018310547,171.60000610351562,172.07000732421875,18884000,4.266655512592889,1.0,0.55
2019-03-12,173.8000030517578,171.22000122070312,172.08999633789062,171.9199981689453,12155300,4.341964179082389,0.5,0.55
2019-03-13,174.02999877929688,172.1199951171875,172.32000732421875,173.3699951171875,11973300,4.210812231636691,0.5,0.6
2019-03-14,171.14999389648438,168.16000366210938,169.75999450683594,170.1699981689453,18037400,3.2432277993066365,0.0,0.6
2019-03-15,167.5800018310547,162.50999450683594,167.16000366210938,165.97999572753906,37135400,2.359297494538239,0.0,0.5
2019-03-18,163.89999389648438,159.27999877929688,163.57000732421875,160.47000122070312,37524200,3.857228467255099,0.0,0.4
2019-03-19,163.82000732421875,160.82000732421875,161.47999572753906,161.57000732421875,25611500,4.560333186869712,0.5,0.35
2019-03-20,166.1199951171875,161.24000549316406,161.5,165.44000244140625,20211500,4.447044818410169,1.0,0.4
2019-03-21,166.38999938964844,163.75,164.88999938964844,166.0800018310547,16223000,4.463360822745077,0.5,0.45
2019-03-22,167.4199981689453,164.08999633789062,165.64999389648438,164.33999633789062,16389200,4.5198327541594905,0.5,0.45
2019-03-25,166.5399932861328,162.0,163.0,166.2899932861328,12631200,4.175966160467982,0.5,0.4
2019-03-26,169.4499969482422,166.35000610351562,167.35000610351562,167.67999267578125,15437900,3.7668246303010386,0.5,0.4
2019-03-27,168.94000244140625,164.7899932861328,167.85000610351562,165.8699951171875,10620300,2.786091639185612,0.0,0.35
2019-03-28,166.72000122070312,163.3300018310547,164.57000732421875,165.5500030517578,10443000,2.2334399958937925,0.5,0.4
2019-03-29,167.19000244140625,164.80999755859375,166.38999938964844,166.69000244140625,13455500,2.281404444396554,0.5,0.45
2019-04-01,168.89999389648438,167.27999877929688,167.8300018310547,168.6999969482422,10381500,1.9227292140377352,1.0,0.55
2019-04-02,174.89999389648438,169.5500030517578,170.13999938964844,174.1999969482422,23946500,2.778028829501923,1.0,0.6
2019-04-03,177.9600067138672,172.9499969482422,174.5,173.5399932861328,27391100,3.364407896052431,0.5,0.55
2019-04-04,178.0,175.52999877929688,176.02000427246094,176.02000427246094,17847700,4.1464068978149005,1.0,0.6
2019-04-05,177.0,175.10000610351562,176.8800048828125,175.72000122070312,9594100,4.317608932690245,0.5,0.6
2019-04-08,175.5,174.22999572753906,175.2100067138672,174.92999267578125,7297400,4.351273082838766,0.5,0.6
2019-04-09,179.19000244140625,175.5500030517578,175.6199951171875,177.5800018310547,19751000,4.655381576685254,1.0,0.65
2019-04-10,178.7899932861328,176.5399932861328,178.17999267578125,177.82000732421875,11701500,4.471346763823846,0.5,0.7
2019-04-11,178.39999389648438,177.0,178.24000549316406,177.50999450683594,8071000,3.7811805120928796,0.5,0.7
2019-04-12,179.6300048828125,177.9499969482422,178.0,179.10000610351562,12329800,2.965035369262743,0.5,0.7
2019-04-15,180.5,176.8699951171875,178.5,179.64999389648438,10834800,2.0508071027904293,0.5,0.65
2019-04-16,180.1699981689453,178.3000030517578,179.0,178.8699951171875,11215200,1.9719953314694239,0.5,0.6
2019-04-17,180.74000549316406,178.36000061035156,179.60000610351562,178.77999877929688,9973700,1.5872535029934922,0.5,0.6
2019-04-18,178.8800048828125,177.33999633789062,178.8000030517578,178.27999877929688,11655600,1.4958705892397335,0.5,0.55
2019-04-22,181.6699981689453,178.25,178.25,181.44000244140625,13389900,1.6837620558386612,1.0,0.6
2019-04-23,184.22000122070312,181.47999572753906,182.74000549316406,183.77999877929688,19954800,1.9623535288968974,1.0,0.65
2019-04-24,185.13999938964844,181.64999389648438,184.49000549316406,182.5800018310547,37289900,2.112068577993318,0.0,0.55
2019-04-25,198.47999572753906,192.1199951171875,196.97999572753906,193.25999450683594,54148800,4.644542686055027,1.0,0.6
2019-04-26,192.89999389648438,189.08999633789062,192.5,191.49000549316406,22075000,5.4096111235496815,0.5,0.6
2019-04-29,195.41000366210938,190.64999389648438,190.9499969482422,194.77999877929688,19641300,6.420747306189623,1.0,0.65
2019-04-30,197.38999938964844,192.27999877929688,194.19000244140625,193.39999389648438,23494700,6.778746014596424,0.5,0.65
2019-05-01,196.17999267578125,193.00999450683594,194.77999877929688,193.02999877929688,15996600,6.6796110656787935,0.5,0.65
2019-05-02,194.0,189.75,193.0,192.52999877929688,13209500,6.177072968732219,0.5,0.65
2019-05-03,196.16000366210938,193.7100067138672,194.3800048828125,195.47000122070312,14575400,5.3693297255003305,0.5,0.65
2019-05-06,194.27999877929688,190.5500030517578,191.24000549316406,193.8800048828125,13994900,4.489419187021756,0.5,0.6
2019-05-07,192.89999389648438,187.85000610351562,192.5399932861328,189.77000427246094,16253000,3.684182648007854,0.0,0.5
2019-05-08,190.72000122070312,188.5500030517578,189.38999938964844,189.5399932861328,12505700,1.9540684738677878,0.5,0.55
2019-05-09,189.77000427246094,186.25999450683594,187.1999969482422,188.64999389648438,12967000,2.320619932116498,0.0,0.45
2019-05-10,190.0,184.58999633789062,188.25,188.33999633789062,12578500,2.6291310116331035,0.5,0.45
2019-05-13,185.42999267578125,180.83999633789062,183.5,181.5399932861328,16833300,4.0103923178919825,0.0,0.35
2019-05-14,183.49000549316406,178.10000610351562,182.52000427246094,180.72999572753906,17628100,4.928977782930465,0.5,0.35
2019-05-15,187.27999877929688,180.02000427246094,180.4199981689453,186.27000427246094,16746900,4.830465374062266,1.0,0.4
2019-05-16,188.5800018310547,185.0500030517578,185.0500030517578,186.99000549316406,12953100,4.653270586908391,0.5,0.4
2019-05-17,187.5800018310547,184.27999877929688,184.83999633789062,185.3000030517578,10485400,3.9217715395082156,0.5,0.4
2019-05-20,184.22999572753906,181.3699951171875,181.8800048828125,182.72000122070312,10352000,3.320078492065759,0.0,0.35
2019-05-21,185.6999969482422,183.88999938964844,184.57000732421875,184.82000732421875,7502800,3.051174369373559,1.0,0.45
2019-05-22,186.74000549316406,183.61000061035156,184.72999572753906,185.32000732421875,9213800,2.7004650603547766,0.5,0.45
2019-05-23,183.89999389648438,179.6699981689453,182.4199981689453,180.8699951171875,12768800,2.674412559527834,0.0,0.45
2019-05-24,183.6300048828125,180.8300018310547,182.3300018310547,181.05999755859375,8807700,2.4290593375722955,0.5,0.45
2019-05-28,184.7100067138672,181.4499969482422,181.5399932861328,184.30999755859375,14843300,2.328725318245001,1.0,0.55
2019-05-29,184.55999755859375,181.35000610351562,183.5,182.19000244140625,12797700,2.1511437168468763,0.0,0.5
2019-05-30,183.47999572753906,180.88999938964844,183.0800018310547,183.00999450683594,8581500,2.0086870328199464,0.5,0.45
2019-05-31,180.5399932861328,177.16000366210938,180.27999877929688,177.47000122070312,15226500,2.4598666314872752,0.0,0.4
2019-06-03,175.0500030517578,161.00999450683594,175.0,164.14999389648438,56059600,6.212577274784123,0.0,0.35
2019-06-04,168.27999877929688,160.83999633789062,163.7100067138672,167.5,46044300,7.3867168550612465,0.5,0.4
2019-06-05,168.72000122070312,164.6300048828125,167.47999572753906,168.1699981689453,19758300,7.810942738026876,0.5,0.35
2019-06-06,169.6999969482422,167.22999572753906,168.3000030517578,168.3300018310547,12446400,7.745533614708827,0.5,0.35
2019-06-07,173.8699951171875,168.83999633789062,170.1699981689453,173.35000610351562,16917300,7.551073730577558,1.0,0.45
2019-06-10,177.86000061035156,173.8000030517578,174.75,174.82000732421875,14767900,7.241925941056892,0.5,0.45
2019-06-11,179.97999572753906,176.7899932861328,178.47999572753906,178.10000610351562,15266600,6.521465591719629,0.5,0.4
2019-06-12,179.27000427246094,172.8800048828125,178.3800048828125,175.0399932861328,17699800,5.845202357334168,0.0,0.4
2019-06-13,178.02999877929688,174.61000061035156,175.52999877929688,177.47000122070312,12253600,4.990466539028509,0.5,0.4
2019-06-14,181.83999633789062,180.0,180.50999450683594,181.3300018310547,16773700,5.541600844032997,1.0,0.5
2019-06-17,189.5,184.41000366210938,185.00999450683594,189.00999450683594,29459900,6.6769141569289046,1.0,0.6
2019-06-18,194.52999877929688,187.27999877929688,194.0,188.47000122070312,37571400,7.221589217359308,0.5,0.6
2019-06-19,188.10000610351562,184.5500030517578,187.0,187.47999572753906,21417100,7.056441597502994,0.5,0.6
2019-06-20,191.16000366210938,187.63999938964844,190.9499969482422,189.52999877929688,14635700,6.547368442814959,0.5,0.6
2019-06-21,192.0,188.75,188.75,191.13999938964844,22751200,6.515744018980613,0.5,0.55
2019-06-24,193.97999572753906,191.57000732421875,192.4199981689453,192.60000610351562,15509000,6.3877525624724525,0.5,0.55
2019-06-25,193.13999938964844,188.1300048828125,192.8800048828125,188.83999633789062,16750300,5.985781361225361,0.0,0.5
2019-06-26,190.75999450683594,187.30999755859375,189.5399932861328,187.66000366210938,12808600,4.556762894891954,0.5,0.55
2019-06-27,198.8800048828125,188.27000427246094,189.8800048828125,189.5,11159000,2.9691123388202874,0.5,0.55
2019-06-28,193.1999969482422,189.94000244140625,190.5500030517578,193.0,16378900,1.9222631094951257,1.0,0.55
2019-07-01,195.27999877929688,191.92999267578125,195.2100067138672,193.0,14181800,2.157524310452204,0.5,0.5
2019-07-02,195.0,192.7100067138672,193.0,195.0,9050000,2.5537748614100777,1.0,0.55
2019-07-03,197.39999389648438,194.16000366210938,194.16000366210938,197.1999969482422,10246100,2.97529801758985,1.0,0.6
2019-07-05,197.07000732421875,194.1699981689453,196.17999267578125,196.39999389648438,11164100,3.1917803715363777,0.5,0.6
2019-07-08,196.67999267578125,193.63999938964844,195.19000244140625,195.75999450683594,9723900,3.3156284344254927,0.5,0.6
2019-07-09,199.4600067138672,194.88999938964844,194.97000122070312,199.2100067138672,14698600,3.8636539430101804,1.0,0.65
2019-07-10,202.9600067138672,199.6699981689453,200.0,202.72999572753906,20571700,4.434096888242901,1.0,0.75
2019-07-11,203.8000030517578,200.2100067138672,203.25999450683594,201.22999572753906,13678500,4.013025338710893,0.5,0.75
2019-07-12,205.3000030517578,199.16000366210938,199.67999267578125,204.8699951171875,15366300,4.061038774170397,1.0,0.8
2019-07-15,205.3300018310547,201.82000732421875,204.25,203.91000366210938,16030300,4.0817329708470345,0.5,0.75
2019-07-16,205.47000122070312,203.10000610351562,203.88999938964844,203.83999633789062,12132700,3.758189084690496,0.5,0.75
2019-07-17,204.36000061035156,201.58999633789062,204.17999267578125,201.8000030517578,12083700,3.342120128230648,0.0,0.65
2019-07-18,202.47000122070312,199.3800048828125,200.14999389648438,200.77999877929688,11937900,3.109813371029905,0.5,0.6
2019-07-19,202.3300018310547,198.07000732421875,202.17999267578125,198.36000061035156,12098300,2.833452479164729,0.0,0.55
2019-07-22,202.57000732421875,198.80999755859375,199.91000366210938,202.32000732421875,13589000,2.0808809017606125,1.0,0.6
2019-07-23,204.24000549316406,200.9600067138672,202.83999633789062,202.36000061035156,14583700,1.8535964025385494,0.5,0.55
2019-07-24,204.80999755859375,197.22000122070312,197.6300048828125,204.66000366210938,32532500,2.006749913992116,1.0,0.55
2019-07-25,208.66000366210938,198.25999450683594,206.6999969482422,200.7100067138672,39889900,2.0471404345815,0.0,0.5
2019-07-26,202.8800048828125,196.25,200.19000244140625,199.75,24434000,1.9893578355841066,0.0,0.4
2019-07-29,199.6300048828125,195.3000030517578,199.0,195.94000244140625,16530800,2.5805761322071743,0.0,0.35
2019-07-30,198.7100067138672,193.5,195.38999938964844,197.0399932861328,11903600,2.659023531532685,0.5,0.35
2019-07-31,198.75999450683594,192.67999267578125,196.9499969482422,194.22999572753906,14593500,3.224699863715201,0.0,0.35
2019-08-01,198.47000122070312,190.8800048828125,194.1699981689453,192.72999572753906,17777000,3.846412822388495,0.0,0.3
2019-08-02,192.6199951171875,188.07000732421875,191.10000610351562,189.02000427246094,15297000,4.944941293201051,0.0,0.3
2019-08-05,185.6699981689453,179.33999633789062,184.69000244140625,181.72999572753906,23086700,6.820080114120446,0.0,0.2
2019-08-06,185.7899932861328,183.08999633789062,183.69000244140625,184.50999450683594,18035700,7.240293677102036,0.5,0.2
2019-08-07,186.3699951171875,181.22000122070312,183.60000610351562,185.14999389648438,15833200,6.663900795338762,0.5,0.15
2019-08-08,190.33999633789062,184.0500030517578,186.6199951171875,190.16000366210938,14828900,5.9420193029216675,1.0,0.25
2019-08-09,190.97999572753906,187.1199951171875,190.0,187.85000610351562,11058800,5.137942378184446,0.5,0.3
2019-08-12,187.58999633789062,184.4600067138672,186.85000610351562,185.3699951171875,10930900,4.820095484211968,0.0,0.3
2019-08-13,191.3800048828125,185.3699951171875,185.52000427246094,188.4499969482422,13577000,3.852636554207142,1.0,0.35
2019-08-14,185.99000549316406,179.30999755859375,185.8000030517578,179.7100067138672,18903700,3.9453229437821355,0.0,0.35
2019-08-15,183.1999969482422,180.02999877929688,180.9499969482422,182.58999633789062,12925900,3.4259549596913086,1.0,0.45
2019-08-16,185.10000610351562,182.36000061035156,183.75,183.6999969482422,12654600,3.2173901046643776,0.5,0.5
2019-08-19,187.5,184.85000610351562,186.00999450683594,186.1699981689453,9691200,3.0287813871894804,1.0,0.6
2019-08-20,186.0,182.38999938964844,185.4499969482422,183.80999755859375,10083400,3.0587042866678282,0.0,0.55
2019-08-21,185.89999389648438,183.13999938964844,185.0,183.5500030517578,8398200,3.1086301909334906,0.5,0.55
2019-08-22,184.11000061035156,179.91000366210938,183.42999267578125,182.0399932861328,10821400,2.681695647075404,0.0,0.45
2019-08-23,183.1300048828125,176.66000366210938,180.83999633789062,177.75,17323400,3.078728972846172,0.0,0.4
2019-08-26,180.5,178.24000549316406,179.39999389648438,180.36000061035156,8773600,3.1144131758578673,1.0,0.5
2019-08-27,184.0399932861328,181.00999450683594,181.92999267578125,181.3000030517578,14399600,2.4197633936423513,0.5,0.45
2019-08-28,181.9499969482422,178.9199981689453,180.52999877929688,181.75999450683594,9386100,2.277639774129339,0.5,0.5
2019-08-29,186.0800018310547,183.47000122070312,183.77000427246094,185.57000732421875,10128700,2.5031473454821493,1.0,0.5
2019-08-30,186.8000030517578,183.4600067138672,186.77999877929688,185.6699981689453,10774500,2.671133484971901,0.5,0.5
2019-09-03,185.6699981689453,182.11000061035156,184.0,182.38999938964844,9779400,2.3940165549969015,0.0,0.4
2019-09-04,187.75,183.88999938964844,184.64999389648438,187.13999938964844,11308000,2.8051391177378164,1.0,0.5
2019-09-05,191.36000061035156,187.94000244140625,188.52999877929688,190.89999389648438,13876700,3.817435296203187,1.0,0.55
2019-09-06,190.2100067138672,186.35000610351562,190.2100067138672,187.49000549316406,15226800,3.97358476126129,0.0,0.55
2019-09-09,188.97999572753906,185.85000610351562,187.72999572753906,188.75999450683594,14722400,3.5410414165887145,0.5,0.6
2019-09-10,188.10000610351562,184.5500030517578,187.44000244140625,186.1699981689453,15455900,3.1226304429998537,0.0,0.5
2019-09-11,189.44000244140625,186.0800018310547,186.4600067138672,188.49000549316406,11761700,2.8046833977030845,1.0,0.55
2019-09-12,190.92999267578125,187.22999572753906,189.86000061035156,187.47000122070312,11419800,2.279444336436789,0.5,0.55
2019-09-13,187.97000122070312,186.5399932861328,187.3300018310547,187.19000244140625,11441100,2.2229954981527373,0.5,0.5
2019-09-16,187.7899932861328,185.77000427246094,186.92999267578125,186.22000122070312,8444800,2.1883764386411473,0.5,0.5
2019-09-17,188.32000732421875,185.5399932861328,186.66000366210938,188.0800018310547,9671100,1.3844873102812985,1.0,0.6
2019-09-18,189.0800018310547,186.00999450683594,188.08999633789062,188.13999938964844,9681900,1.3682610235804267,0.5,0.55
2019-09-19,191.10000610351562,188.14999389648438,188.66000366210938,190.13999938964844,10392700,1.1923571162942477,1.0,0.55
2019-09-20,193.10000610351562,188.1199951171875,190.66000366210938,189.92999267578125,19934200,1.3567794306636742,0.5,0.6
2019-09-23,190.10000610351562,185.2100067138672,189.33999633789062,186.82000732421875,13327600,1.3838355279405055,0.0,0.55
2019-09-24,188.0399932861328,180.38999938964844,187.97999572753906,181.27999877929688,18546600,2.479538853534345,0.0,0.55
2019-09-25,183.4199981689453,177.8699951171875,181.4499969482422,182.8000030517578,18068300,2.8243810433471097,1.0,0.55
2019-09-26,181.39999389648438,177.6699981689453,181.3300018310547,180.11000061035156,16083300,3.508520336920768,0.0,0.5
2019-09-27,180.75999450683594,175.66000366210938,180.49000549316406,177.10000610351562,14656200,4.470063516288523,0.0,0.45
2019-09-30,178.6699981689453,176.85000610351562,177.8699951171875,178.0800018310547,10740000,4.951033562652819,0.5,0.45
2019-10-01,179.83999633789062,174.8800048828125,179.14999389648438,175.80999755859375,17073000,5.396243278537435,0.0,0.35
2019-10-02,176.52999877929688,173.08999633789062,174.83999633789062,174.60000610351562,16151700,5.66128012129711,0.5,0.35
2019-10-03,179.83999633789062,173.6300048828125,175.57000732421875,179.3800048828125,16086300,4.83404296207819,1.0,0.35
2019-10-04,180.97999572753906,178.10000610351562,179.5500030517578,180.4499969482422,10430200,3.561021137412101,0.5,0.35
2019-10-07,181.17999267578125,178.08999633789062,180.0,179.67999267578125,9178300,2.5281049204280035,0.5,0.4
2019-10-08,180.3699951171875,177.72000122070312,178.25999450683594,177.75,9466900,2.4069019513913847,0.0,0.4
2019-10-09,180.72000122070312,177.94000244140625,179.16000366210938,179.85000610351562,7556900,1.9734132969522127,1.0,0.4
2019-10-10,181.61000061035156,179.1699981689453,180.32000732421875,180.02999877929688,8605000,1.9653202746736946,0.5,0.45
2019-10-11,186.49000549316406,182.13999938964844,182.14999389648438,184.19000244140625,14930500,2.6535204469842646,1.0,0.55
2019-10-14,184.6199951171875,182.57000732421875,184.1999969482422,183.27999877929688,7006000,2.9500607381651562,0.5,0.55
2019-10-15,190.3800048828125,183.66000366210938,183.8000030517578,188.88999938964844,15039100,3.8833078650904516,1.0,0.65
2019-10-16,189.6999969482422,186.89999389648438,188.32000732421875,189.5500030517578,10516900,4.098700197776346,0.5,0.65
2019-10-17,190.83999633789062,188.77000427246094,190.3000030517578,190.38999938964844,9603000,4.665281983525706,0.5,0.6
2019-10-18,191.49000549316406,183.9199981689453,190.22999572753906,185.85000610351562,16874200,4.597135683267287,0.0,0.55
2019-10-21,189.91000366210938,186.75,187.0399932861328,189.75999450683594,8122600,4.6624500571884315,1.0,0.6
2019-10-22,190.64999389648438,181.5,190.0,182.33999633789062,19537600,4.06167110497762,0.0,0.6
2019-10-23,186.3800048828125,182.0,182.00999450683594,186.14999389648438,12300400,3.5606150783371278,1.0,0.6
2019-10-24,186.72999572753906,182.8000030517578,184.6199951171875,186.3800048828125,11413500,2.8679640046147856,0.5,0.6
2019-10-25,189.0,185.08999633789062,185.8300018310547,187.88999938964844,8061200,2.7474588585829456,0.5,0.55
2019-10-28,189.52999877929688,185.0800018310547,187.1999969482422,189.39999389648438,13657900,2.483845247290301,0.5,0.55
2019-10-29,192.52999877929688,188.47000122070312,191.69000244140625,189.30999755859375,13574900,2.5103638355172775,0.5,0.5
2019-10-30,190.4499969482422,185.97999572753906,189.55999755859375,188.25,28734600,2.4366079416279884,0.5,0.5
2019-10-31,198.08999633789062,188.25,196.6999969482422,191.64999389648438,42286500,2.6239004667014,1.0,0.55
2019-11-01,194.11000061035156,189.91000366210938,192.85000610351562,193.6199951171875,21711800,3.1194975571789962,1.0,0.65
2019-11-04,197.3699951171875,193.80999755859375,194.5500030517578,194.72000122070312,16371300,3.68887333086515,0.5,0.6
2019-11-05,195.75,193.60000610351562,195.3699951171875,194.32000732421875,9942000,3.2103952432101663,0.5,0.65
2019-11-06,194.3699951171875,191.35000610351562,194.02999877929688,191.5500030517578,10973000,2.898246632450553,0.0,0.55
2019-11-07,193.44000244140625,189.47000122070312,191.91000366210938,190.4199981689453,13473000,2.4790157903691727,0.5,0.55
2019-11-08,192.33999633789062,189.6999969482422,190.0,190.83999633789062,10760800,2.214252559810625,0.5,0.55
2019-11-11,190.0800018310547,188.5399932861328,189.92999267578125,189.61000061035156,8631200,2.193995167701231,0.0,0.5
2019-11-12,195.05999755859375,189.74000549316406,190.0,194.47000122070312,17615500,2.2464167365957133,1.0,0.55
2019-11-13,195.6999969482422,192.74000549316406,194.6999969482422,193.19000244140625,10860700,1.852150104075759,0.0,0.5
2019-11-14,194.02999877929688,191.4499969482422,192.92999267578125,193.14999389648438,9040500,1.8418626425082973,0.5,0.45
2019-11-15,195.3000030517578,193.3800048828125,194.25999450683594,195.10000610351562,11524300,1.987608266617525,1.0,0.45
2019-11-18,198.6300048828125,193.0500030517578,194.55999755859375,197.39999389648438,16167200,2.418637270019451,1.0,0.5
2019-11-19,200.0,196.86000061035156,197.39999389648438,199.32000732421875,19056800,3.1322396386570963,1.0,0.55
2019-11-20,199.58999633789062,195.42999267578125,198.5800018310547,197.50999450683594,12355400,3.282345720598309,0.0,0.55
2019-11-21,199.08999633789062,196.86000061035156,197.4199981689453,197.92999267578125,12131000,3.204780418863575,0.5,0.55
2019-11-22,199.3000030517578,197.6199951171875,198.3800048828125,198.82000732421875,9959800,3.086105538241198,0.5,0.55
2019-11-25,200.97000122070312,199.25,199.52000427246094,199.7899932861328,15272300,2.494686647720608,0.5,0.6
2019-11-26,200.14999389648438,198.0399932861328,200.0,198.97000122070312,11735500,2.4597689776563056,0.5,0.55
2019-11-27,203.13999938964844,199.4199981689453,199.89999389648438,202.0,12736600,2.4742526862260075,1.0,0.65
